iter	Passed	Remaining
7485	583029	195796
7486	583131	195727
7487	583272	195670
7488	583749	195726
7489	583970	195696
7490	584206	195671
7491	584530	195675
7492	584646	195610
7493	584764	195545
7494	584870	195477
7495	584938	195395
7496	585020	195318
7497	585105	195243
7498	585190	195167
7499	585266	195088
7500	585365	195017
7501	585437	194937
7502	585520	194861
7503	585784	194845
7504	585992	194810
7505	586185	194770
7506	586541	194784
7507	586684	194727
7508	586806	194664
7509	586973	194615
7510	587076	194545
7511	587173	194473
7512	587293	194409
7513	587445	194355
7514	587745	194351
7515	587968	194320
7516	588147	194275
7517	588465	194276
7518	588589	194213
7519	588680	194139
7520	588745	194056
7521	588831	193980
7522	588910	193902
7523	588999	193828
7524	589077	193749
7525	589199	193685
7526	589315	193619
7527	589467	193565
7528	589786	193566
7529	590006	193534
7530	590209	193497
7531	590474	193479
7532	590574	193408
7533	590691	193342
7534	590786	193270
7535	590873	193194
7536	590956	193117
7537	591067	193049
7538	591161	192976
7539	591245	192899
7540	591332	192824
7541	591420	192748
7542	591749	192752
7543	591936	192708
7544	592120	192664
7545	592282	192613
7546	592370	192537
7547	592448	192459
7548	592533	192383
7549	592592	192298
7550	592665	192218
7551	592727	192134
7552	592801	192054
7553	592866	191971
7554	592931	191888
7555	593011	191810
7556	593091	191732
7557	593191	191660
7558	593440	191637
7559	593747	191632
7560	593957	191596
7561	594207	191573
7562	594314	191503
7563	594398	191427
7564	594472	191347
7565	594564	191272
7566	594659	191199
7567	594753	191125
7568	594885	191064
7569	594978	190990
7570	595069	190915
7571	595231	190863
7572	595423	190821
7573	595619	190780
7574	595965	190787
7575	596071	190717
7576	596164	190643
7577	596242	190564
7578	596332	190489
7579	596410	190410
7580	596504	190336
7581	596580	190257
7582	596662	190179
7583	596733	190098
7584	596810	190019
7585	596875	189936
7586	596944	189854
7587	597167	189821
7588	597361	189779
7589	597549	189735
7590	597744	189693
7591	597839	189620
7592	597940	189548
7593	598039	189476
7594	598166	189412
7595	598254	189336
7596	598337	189259
7597	598400	189175
7598	598487	189099
7599	598577	189024
7600	598681	188953
7601	598846	188902
7602	599174	188901
7603	599381	188863
7604	599537	188808
7605	599615	188729
7606	599689	188649
7607	599769	188570
7608	599842	188490
7609	599917	188410
7610	600022	188339
7611	600102	188261
7612	600235	188199
7613	600298	188115
7614	600361	188031
7615	600428	187949
7616	600550	187884
7617	600763	187846
7618	601069	187839
7619	601151	187761
7620	601214	187677
7621	601285	187595
7622	601340	187509
7623	601399	187424
7624	601457	187339
7625	601516	187254
7626	601573	187168
7627	601636	187084
7628	601700	187001
7629	601751	186913
7630	601824	186833
7631	601895	186751
7632	601963	186669
7633	602030	186586
7634	602167	186526
7635	602562	186545
7636	602782	186509
7637	603042	186486
7638	603237	186443
7639	603365	186379
7640	603476	186310
7641	603554	186231
7642	603626	186150
7643	603696	186068
7644	603748	185981
7645	603801	185894
7646	603847	185805
7647	603917	185723
7648	603971	185636
7649	604298	185634
7650	604494	185591
7651	604700	185551
7652	604871	185500
7653	604951	185421
7654	605019	185339
7655	605086	185256
7656	605153	185173
7657	605225	185092
7658	605288	185008
7659	605361	184927
7660	605410	184839
7661	605458	184751
7662	605505	184662
7663	605559	184575
7664	605604	184486
7665	605665	184401
7666	605716	184314
7667	605802	184237
7668	606017	184199
7669	606193	184150
7670	606394	184108
7671	606478	184030
7672	606548	183948
7673	606625	183868
7674	606693	183786
7675	606747	183700
7676	606819	183618
7677	606889	183537
7678	606945	183451
7679	606991	183362
7680	607049	183276
7681	607096	183187
7682	607153	183102
7683	607206	183015
7684	607254	182927
7685	607319	182843
7686	607413	182769
7687	607594	182720
7688	607851	182695
7689	607988	182633
7690	608061	182552
7691	608132	182471
7692	608187	182384
7693	608254	182302
7694	608309	182216
7695	608372	182132
7696	608423	182044
7697	608478	181958
7698	608533	181872
7699	608593	181787
7700	608645	181700
7701	608739	181626
7702	608803	181542
7703	608871	181460
7704	608925	181373
7705	609197	181352
7706	609339	181291
7707	609432	181216
7708	609504	181135
7709	609587	181057
7710	609677	180981
7711	609762	180904
7712	609840	180825
7713	609925	180747
7714	610003	180668
7715	610083	180589
7716	610139	180504
7717	610196	180418
7718	610251	180332
7719	610301	180244
7720	610635	180240
7721	610766	180177
7722	610839	180096
7723	610918	180016
7724	610980	179932
7725	611037	179847
7726	611107	179765
7727	611186	179686
7728	611277	179610
7729	611345	179528
7730	611417	179447
7731	611474	179361
7732	611545	179280
7733	611590	179191
7734	611663	179110
7735	611719	179024
7736	611949	178989
7737	612101	178931
7738	612236	178868
7739	612310	178788
7740	612380	178706
7741	612500	178639
7742	612596	178565
7743	612685	178488
7744	612777	178413
7745	612852	178333
7746	612931	178254
7747	613016	178176
7748	613076	178092
7749	613126	178004
7750	613190	177921
7751	613305	177852
7752	613469	177797
7753	613713	177766
7754	613799	177689
7755	613859	177604
7756	613936	177524
7757	613991	177438
7758	614053	177354
7759	614100	177266
7760	614160	177181
7761	614245	177103
7762	614322	177024
7763	614377	176938
7764	614442	176855
7765	614496	176768
7766	614560	176685
7767	614613	176598
7768	614671	176513
7769	614746	176433
7770	614984	176399
7771	615184	176355
7772	615370	176306
7773	615574	176263
7774	615696	176196
7775	615765	176114
7776	615847	176035
7777	615934	175958
7778	616026	175883
7779	616098	175801
7780	616181	175723
7781	616263	175645
7782	616339	175565
7783	616395	175479
7784	616481	175402
7785	616551	175320
7786	616775	175282
7787	616956	175232
7788	617166	175190
7789	617349	175140
7790	617435	175062
7791	617519	174984
7792	617585	174901
7793	617649	174818
7794	617723	174737
7795	617790	174655
7796	617850	174570
7797	617902	174483
7798	617960	174398
7799	618033	174317
7800	618101	174234
7801	618155	174148
7802	618236	174069
7803	618348	173999
7804	618558	173957
7805	618721	173901
7806	618886	173846
7807	618950	173762
7808	619035	173684
7809	619124	173608
7810	619248	173541
7811	619364	173472
7812	619430	173389
7813	619498	173307
7814	619574	173227
7815	619648	173146
7816	619718	173064
7817	619765	172976
7818	619826	172891
7819	619965	172829
7820	620133	172774
7821	620431	172756
7822	620527	172681
7823	620615	172604
7824	620710	172529
7825	620806	172455
7826	620905	172381
7827	620975	172299
7828	621079	172226
7829	621166	172149
7830	621231	172066
7831	621284	171979
7832	621349	171896
7833	621394	171807
7834	621514	171739
7835	621679	171683
7836	621906	171645
7837	621993	171568
7838	622100	171496
7839	622193	171420
7840	622292	171346
7841	622365	171265
7842	622564	171219
7843	622634	171137
7844	622723	171060
7845	622807	170982
7846	622864	170896
7847	622928	170813
7848	623248	170799
7849	623428	170747
7850	623627	170701
7851	623718	170624
7852	623788	170542
7853	623859	170461
7854	623952	170385
7855	624025	170304
7856	624104	170224
7857	624180	170144
7858	624251	170062
7859	624310	169977
7860	624375	169894
7861	624451	169814
7862	624535	169735
7863	624584	169648
7864	624640	169562
7865	624918	169536
7866	625122	169491
7867	625314	169442
7868	625430	169372
7869	625496	169289
7870	625587	169212
7871	625675	169135
7872	625757	169057
7873	625808	168969
7874	625871	168885
7875	625942	168804
7876	626007	168720
7877	626064	168635
7878	626129	168551
7879	626206	168471
7880	626378	168417
7881	626591	168373
7882	626888	168352
7883	627097	168307
7884	627178	168228
7885	627251	168147
7886	627329	168067
7887	627388	167982
7888	627450	167898
7889	627501	167810
7890	627624	167742
7891	627700	167662
7892	627772	167580
7893	627831	167496
7894	627896	167412
7895	627959	167328
7896	628029	167246
7897	628079	167159
7898	628309	167119
7899	628472	167062
7900	628639	167005
7901	628704	166922
7902	628783	166842
7903	628841	166757
7904	628902	166673
7905	628954	166586
7906	629019	166502
7907	629069	166415
7908	629129	166330
7909	629188	166245
7910	629252	166162
7911	629305	166075
7912	629363	165990
7913	629415	165903
7914	629478	165819
7915	629574	165744
7916	629818	165708
7917	629971	165647
7918	630131	165589
7919	630201	165507
7920	630274	165426
7921	630331	165340
7922	630393	165256
7923	630443	165169
7924	630503	165084
7925	630554	164997
7926	630615	164913
7927	630664	164825
7928	630737	164744
7929	630794	164658
7930	630853	164574
7931	630906	164487
7932	630969	164403
7933	631024	164317
7934	631088	164234
7935	631307	164190
7936	631479	164135
7937	631637	164076
7938	631727	163999
7939	631815	163921
7940	631899	163843
7941	631971	163761
7942	632060	163684
7943	632150	163607
7944	632250	163533
7945	632319	163451
7946	632399	163371
7947	632462	163288
7948	632532	163205
7949	632579	163117
7950	632747	163061
7951	632991	163024
7952	633226	162984
7953	633313	162906
7954	633400	162828
7955	633480	162749
7956	633550	162667
7957	633606	162581
7958	633670	162498
7959	633718	162410
7960	633779	162325
7961	633832	162239
7962	633896	162155
7963	633959	162072
7964	634022	161988
7965	634082	161903
7966	634149	161820
7967	634310	161762
7968	634491	161708
7969	634670	161653
7970	634752	161574
7971	634812	161490
7972	634889	161409
7973	634947	161324
7974	635008	161240
7975	635058	161153
7976	635116	161068
7977	635171	160982
7978	635218	160894
7979	635279	160810
7980	635330	160723
7981	635388	160638
7982	635477	160561
7983	635561	160482
7984	635620	160397
7985	635683	160313
7986	635902	160269
7987	636077	160213
7988	636210	160147
7989	636286	160067
7990	636341	159981
7991	636403	159897
7992	636459	159811
7993	636516	159726
7994	636566	159639
7995	636621	159553
7996	636674	159467
7997	636736	159383
7998	636789	159296
7999	636850	159212
8000	636914	159129
8001	636973	159044
8002	637027	158958
8003	637089	158874
8004	637144	158788
8005	637371	158745
8006	637553	158691
8007	637739	158638
8008	637868	158571
8009	637951	158492
8010	638017	158409
8011	638088	158327
8012	638142	158241
8013	638194	158154
8014	638238	158066
8015	638296	157981
8016	638344	157894
8017	638400	157808
8018	638449	157721
8019	638509	157637
8020	638576	157554
8021	638645	157472
8022	638704	157387
8023	638775	157305
8024	638843	157223
8025	639111	157189
8026	639267	157129
8027	639384	157058
8028	639455	156976
8029	639531	156896
8030	639593	156812
8031	639659	156729
8032	639710	156642
8033	639775	156559
8034	639834	156474
8035	639905	156392
8036	639962	156307
8037	640030	156225
8038	640086	156140
8039	640146	156055
8040	640194	155968
8041	640255	155884
8042	640305	155797
8043	640367	155713
8044	640561	155661
8045	640819	155625
8046	641023	155575
8047	641117	155499
8048	641175	155414
8049	641235	155330
8050	641295	155245
8051	641370	155165
8052	641435	155082
8053	641510	155001
8054	641563	154914
8055	641630	154832
8056	641685	154746
8057	641744	154662
8058	641791	154574
8059	641852	154490
8060	642009	154429
8061	642232	154384
8062	642471	154342
8063	642564	154266
8064	642633	154184
8065	642752	154113
8066	642834	154034
8067	642918	153956
8068	642982	153872
8069	643062	153793
8070	643135	153711
8071	643230	153635
8072	643282	153549
8073	643325	153461
8074	643384	153376
8075	643436	153290
8076	643492	153204
8077	643750	153167
8078	643956	153118
8079	644093	153051
8080	644178	152973
8081	644243	152890
8082	644334	152813
8083	644406	152731
8084	644484	152651
8085	644537	152565
8086	644628	152488
8087	644678	152401
8088	644735	152316
8089	644789	152230
8090	644849	152146
8091	644900	152060
8092	644962	151976
8093	645025	151892
8094	645279	151853
8095	645508	151809
8096	645620	151737
8097	645679	151652
8098	645741	151568
8099	645792	151482
8100	645858	151399
8101	645916	151314
8102	645996	151234
8103	646069	151153
8104	646135	151070
8105	646191	150985
8106	646265	150904
8107	646324	150819
8108	646389	150736
8109	646438	150649
8110	646504	150566
8111	646656	150503
8112	646917	150466
8113	647045	150397
8114	647123	150317
8115	647168	150229
8116	647246	150149
8117	647357	150077
8118	647438	149997
8119	647488	149911
8120	647541	149825
8121	647591	149738
8122	647642	149652
8123	647688	149564
8124	647744	149479
8125	647796	149393
8126	647868	149311
8127	647923	149226
8128	647984	149142
8129	648097	149070
8130	648261	149010
8131	648442	148953
8132	648670	148907
8133	648774	148833
8134	648856	148754
8135	648917	148670
8136	648980	148586
8137	649028	148499
8138	649083	148414
8139	649134	148327
8140	649196	148244
8141	649256	148159
8142	649309	148074
8143	649378	147992
8144	649439	147907
8145	649519	147828
8146	649585	147745
8147	649847	147707
8148	650016	147647
8149	650206	147592
8150	650287	147513
8151	650363	147432
8152	650429	147349
8153	650495	147266
8154	650541	147179
8155	650593	147093
8156	650668	147012
8157	650724	146927
8158	650785	146843
8159	650840	146758
8160	650948	146684
8161	651016	146602
8162	651080	146519
8163	651129	146432
8164	651183	146346
8165	651498	146319
8166	651735	146275
8167	651995	146235
8168	652076	146156
8169	652163	146078
8170	652250	146000
8171	652346	145923
8172	652433	145845
8173	652501	145763
8174	652609	145689
8175	652702	145612
8176	652759	145527
8177	652819	145443
8178	652866	145356
8179	652924	145271
8180	652972	145184
8181	653125	145121
8182	653414	145087
8183	653605	145032
8184	653701	144956
8185	653800	144880
8186	653912	144807
8187	654018	144733
8188	654109	144656
8189	654209	144581
8190	654310	144505
8191	654423	144433
8192	654494	144351
8193	654634	144284
8194	654790	144221
8195	655149	144203
8196	655224	144122
8197	655309	144043
8198	655380	143961
8199	655441	143877
8200	655533	143800
8201	655621	143721
8202	655680	143637
8203	655741	143553
8204	655804	143469
8205	655872	143387
8206	655938	143304
8207	656006	143221
8208	656071	143138
8209	656132	143054
8210	656338	143002
8211	656574	142955
8212	656650	142875
8213	656738	142797
8214	656817	142716
8215	656920	142641
8216	656974	142556
8217	657036	142472
8218	657094	142387
8219	657158	142304
8220	657224	142221
8221	657299	142140
8222	657362	142056
8223	657477	141984
8224	657537	141900
8225	657831	141866
8226	658047	141815
8227	658132	141736
8228	658214	141657
8229	658307	141580
8230	658383	141499
8231	658451	141416
8232	658516	141333
8233	658557	141245
8234	658628	141163
8235	658715	141084
8236	658781	141001
8237	658844	140918
8238	658905	140834
8239	658976	140752
8240	659056	140672
8241	659372	140642
8242	659607	140595
8243	659687	140515
8244	659782	140438
8245	659852	140356
8246	659949	140280
8247	660012	140196
8248	660082	140114
8249	660141	140030
8250	660232	139952
8251	660304	139870
8252	660379	139789
8253	660454	139708
8254	660540	139629
8255	660598	139545
8256	660887	139509
8257	661119	139461
8258	661194	139380
8259	661272	139299
8260	661332	139215
8261	661378	139128
8262	661443	139044
8263	661503	138960
8264	661566	138876
8265	661626	138792
8266	661688	138708
8267	661758	138626
8268	661823	138543
8269	661960	138475
8270	662019	138391
8271	662088	138308
8272	662259	138247
8273	662527	138206
8274	662678	138141
8275	662759	138061
8276	662833	137980
8277	662901	137897
8278	662966	137814
8279	663026	137730
8280	663097	137648
8281	663159	137564
8282	663224	137481
8283	663299	137399
8284	663372	137318
8285	663446	137237
8286	663526	137157
8287	663582	137072
8288	663755	137011
8289	663978	136960
8290	664140	136897
8291	664197	136812
8292	664269	136730
8293	664350	136650
8294	664415	136567
8295	664475	136483
8296	664546	136401
8297	664616	136319
8298	664676	136235
8299	664722	136148
8300	664789	136065
8301	664858	135982
8302	664952	135905
8303	665026	135824
8304	665106	135744
8305	665490	135726
8306	665764	135685
8307	665849	135606
8308	665958	135532
8309	666032	135450
8310	666092	135366
8311	666141	135280
8312	666229	135201
8313	666302	135119
8314	666390	135041
8315	666461	134959
8316	666533	134877
8317	666593	134793
8318	666700	134718
8319	666764	134635
8320	667064	134599
8321	667271	134544
8322	667350	134464
8323	667422	134382
8324	667507	134303
8325	667552	134216
8326	667624	134134
8327	667701	134053
8328	667761	133969
8329	667836	133887
8330	667964	133817
8331	668054	133739
8332	668133	133658
8333	668188	133573
8334	668271	133494
8335	668509	133445
8336	668701	133387
8337	668826	133316
8338	668906	133235
8339	668990	133156
8340	669059	133073
8341	669133	132992
8342	669184	132906
8343	669244	132822
8344	669296	132736
8345	669372	132655
8346	669425	132569
8347	669491	132486
8348	669563	132405
8349	669644	132324
8350	669705	132240
8351	669769	132157
8352	669887	132084
8353	670058	132022
8354	670334	131980
8355	670431	131903
8356	670527	131826
8357	670612	131747
8358	670695	131667
8359	670780	131588
8360	670863	131508
8361	670937	131427
8362	671008	131345
8363	671076	131262
8364	671167	131184
8365	671261	131107
8366	671516	131060
8367	671696	131000
8368	671917	130947
8369	671991	130865
8370	672084	130787
8371	672145	130703
8372	672229	130624
8373	672303	130542
8374	672386	130463
8375	672445	130378
8376	672499	130293
8377	672548	130206
8378	672636	130128
8379	672704	130045
8380	672782	129964
8381	672850	129882
8382	672915	129798
8383	673132	129745
8384	673416	129704
8385	673494	129623
8386	673588	129545
8387	673651	129461
8388	673727	129380
8389	673823	129303
8390	673906	129223
8391	673962	129138
8392	674024	129054
8393	674092	128972
8394	674171	128891
8395	674220	128805
8396	674290	128723
8397	674346	128638
8398	674409	128554
8399	674664	128507
8400	674838	128445
8401	674958	128372
8402	675053	128294
8403	675120	128211
8404	675201	128131
8405	675274	128049
8406	675351	127968
8407	675411	127884
8408	675475	127801
8409	675543	127718
8410	675601	127634
8411	675666	127550
8412	675739	127469
8413	675854	127395
8414	676171	127359
8415	676439	127314
8416	676612	127251
8417	676698	127172
8418	676783	127092
8419	676875	127014
8420	676940	126931
8421	677095	126865
8422	677172	126783
8423	677246	126702
8424	677299	126616
8425	677376	126535
8426	677432	126450
8427	677505	126369
8428	677571	126285
8429	677764	126226
8430	678011	126177
8431	678192	126115
8432	678269	126034
8433	678350	125954
8434	678420	125871
8435	678487	125788
8436	678600	125714
8437	678682	125634
8438	678732	125548
8439	678799	125465
8440	678847	125378
8441	678913	125295
8442	678967	125210
8443	679029	125126
8444	679084	125041
8445	679147	124957
8446	679261	124883
8447	679432	124820
8448	679701	124774
8449	679787	124694
8450	679884	124617
8451	679978	124539
8452	680071	124461
8453	680129	124376
8454	680199	124294
8455	680255	124209
8456	680317	124125
8457	680370	124040
8458	680430	123956
8459	680484	123870
8460	680551	123787
8461	680600	123701
8462	680667	123618
8463	680758	123540
8464	681035	123495
8465	681237	123436
8466	681433	123377
8467	681740	123338
8468	681874	123267
8469	681944	123184
8470	682031	123105
8471	682110	123024
8472	682192	122944
8473	682263	122862
8474	682334	122779
8475	682424	122701
8476	682495	122618
8477	682567	122536
8478	682630	122453
8479	682673	122366
8480	682752	122285
8481	683121	122256
8482	683336	122199
8483	683535	122140
8484	683609	122058
8485	683694	121979
8486	683808	121904
8487	683890	121824
8488	683981	121745
8489	684027	121658
8490	684077	121572
8491	684120	121485
8492	684181	121401
8493	684247	121318
8494	684300	121232
8495	684354	121147
8496	684407	121062
8497	684472	120978
8498	684538	120895
8499	684798	120846
8500	684982	120784
8501	685209	120729
8502	685311	120652
8503	685407	120575
8504	685492	120495
8505	685605	120420
8506	685671	120337
8507	685742	120254
8508	685808	120171
8509	685873	120088
8510	685940	120005
8511	686012	119923
8512	686082	119840
8513	686163	119760
8514	686227	119676
8515	686524	119633
8516	686743	119577
8517	686953	119519
8518	687134	119456
8519	687233	119378
8520	687338	119302
8521	687420	119221
8522	687490	119139
8523	687560	119056
8524	687636	118975
8525	687711	118893
8526	687789	118812
8527	687889	118735
8528	687959	118652
8529	688059	118575
8530	688199	118504
8531	688404	118445
8532	688673	118397
8533	688867	118336
8534	688965	118258
8535	689046	118177
8536	689130	118097
8537	689224	118018
8538	689301	117937
8539	689358	117852
8540	689411	117767
8541	689479	117684
8542	689552	117602
8543	689632	117521
8544	689685	117436
8545	689736	117350
8546	689784	117264
8547	689837	117178
8548	689891	117093
8549	690113	117036
8550	690278	116970
8551	690473	116908
8552	690560	116829
8553	690709	116760
8554	690813	116683
8555	690894	116602
8556	690971	116521
8557	691054	116440
8558	691134	116359
8559	691232	116282
8560	691317	116201
8561	691370	116116
8562	691430	116032
8563	691687	115981
8564	691892	115921
8565	692146	115869
8566	692285	115798
8567	692390	115721
8568	692494	115644
8569	692575	115563
8570	692720	115493
8571	692807	115414
8572	692913	115337
8573	692993	115256
8574	693071	115175
8575	693156	115095
8576	693573	115069
8577	693758	115006
8578	693949	114943
8579	694157	114883
8580	694248	114804
8581	694329	114723
8582	694418	114644
8583	694485	114560
8584	694552	114477
8585	694606	114392
8586	694663	114307
8587	694715	114222
8588	694773	114137
8589	694823	114051
8590	694897	113969
8591	694965	113886
8592	695029	113802
8593	695084	113717
8594	695146	113633
8595	695250	113556
8596	695495	113502
8597	695665	113436
8598	695800	113364
8599	695875	113281
8600	695950	113200
8601	696030	113119
8602	696081	113033
8603	696149	112950
8604	696217	112867
8605	696283	112783
8606	696332	112697
8607	696401	112615
8608	696455	112529
8609	696517	112445
8610	696573	112360
8611	696636	112277
8612	696690	112192
8613	696822	112119
8614	697074	112065
8615	697285	112005
8616	697363	111924
8617	697454	111845
8618	697523	111762
8619	697599	111680
8620	697666	111597
8621	697747	111516
8622	697803	111431
8623	697874	111349
8624	697949	111267
8625	698030	111186
8626	698119	111106
8627	698215	111028
8628	698303	110948
8629	698533	110891
8630	698716	110826
8631	699018	110780
8632	699214	110717
8633	699293	110636
8634	699372	110555
8635	699470	110476
8636	699556	110396
8637	699625	110313
8638	699672	110227
8639	699748	110145
8640	699809	110061
8641	699894	109981
8642	699950	109896
8643	699999	109810
8644	700088	109730
8645	700147	109646
8646	700211	109562
8647	700440	109504
8648	700682	109448
8649	700761	109367
8650	700826	109283
8651	700888	109199
8652	700968	109118
8653	701039	109036
8654	701110	108953
8655	701186	108871
8656	701245	108787
8657	701306	108703
8658	701374	108620
8659	701427	108535
8660	701483	108450
8661	701538	108365
8662	701605	108281
8663	701666	108197
8664	702030	108160
8665	702227	108097
8666	702309	108016
8667	702375	107933
8668	702453	107851
8669	702521	107768
8670	702582	107684
8671	702646	107600
8672	702716	107518
8673	702769	107432
8674	702845	107351
8675	702901	107266
8676	702962	107182
8677	703024	107098
8678	703091	107015
8679	703134	106928
8680	703353	106868
8681	703570	106807
8682	703804	106750
8683	703891	106669
8684	703968	106588
8685	704040	106505
8686	704109	106422
8687	704191	106342
8688	704274	106261
8689	704356	106180
8690	704426	106097
8691	704500	106015
8692	704572	105933
8693	704628	105848
8694	704683	105763
8695	704740	105678
8696	704938	105615
8697	705161	105555
8698	705332	105487
8699	705412	105406
8700	705528	105330
8701	705612	105249
8702	705685	105167
8703	705740	105082
8704	705798	104998
8705	705853	104913
8706	705929	104831
8707	706001	104748
8708	706085	104668
8709	706154	104585
8710	706237	104504
8711	706375	104432
8712	706623	104375
8713	706825	104312
8714	706992	104243
8715	707080	104163
8716	707171	104084
8717	707243	104001
8718	707325	103920
8719	707396	103837
8720	707478	103756
8721	707526	103671
8722	707594	103588
8723	707646	103502
8724	707713	103419
8725	707775	103335
8726	707839	103251
8727	707898	103167
8728	707945	103081
8729	708106	103012
8730	708372	102957
8731	708580	102895
8732	708657	102813
8733	708727	102730
8734	708807	102649
8735	708906	102570
8736	708999	102491
8737	709082	102410
8738	709172	102330
8739	709244	102248
8740	709329	102167
8741	709412	102086
8742	709506	102007
8743	709576	101924
8744	709774	101860
8745	709948	101792
8746	710198	101735
8747	710326	101660
8748	710405	101579
8749	710478	101496
8750	710560	101415
8751	710636	101333
8752	710705	101250
8753	710754	101165
8754	710807	101080
8755	710863	100995
8756	710919	100910
8757	710975	100825
8758	711027	100740
8759	711088	100656
8760	711139	100570
8761	711201	100487
8762	711253	100401
8763	711409	100331
8764	711574	100261
8765	711749	100193
8766	711815	100110
8767	711896	100029
8768	711967	99946
8769	712038	99863
8770	712098	99779
8771	712173	99697
8772	712236	99614
8773	712312	99532
8774	712366	99447
8775	712416	99361
8776	712468	99276
8777	712531	99192
8778	712577	99106
8779	712632	99021
8780	712680	98935
8781	712738	98851
8782	712940	98787
8783	713112	98718
8784	713289	98650
8785	713385	98571
8786	713462	98489
8787	713542	98408
8788	713609	98325
8789	713680	98242
8790	713730	98157
8791	713793	98073
8792	713851	97989
8793	713904	97904
8794	713955	97818
8795	714012	97734
8796	714065	97649
8797	714126	97565
8798	714182	97480
8799	714246	97397
8800	714302	97312
8801	714555	97254
8802	714725	97185
8803	714922	97120
8804	715146	97058
8805	715241	96979
8806	715321	96897
8807	715410	96817
8808	715486	96735
8809	715559	96653
8810	715623	96569
8811	715699	96487
8812	715765	96404
8813	715834	96321
8814	715964	96247
8815	716093	96172
8816	716161	96089
8817	716435	96033
8818	716594	95963
8819	716763	95893
8820	716839	95811
8821	716932	95731
8822	717017	95651
8823	717081	95567
8824	717147	95484
8825	717219	95401
8826	717380	95331
8827	717467	95250
8828	717511	95164
8829	717567	95079
8830	717622	94994
8831	717695	94912
8832	717871	94843
8833	718120	94784
8834	718328	94720
8835	718448	94644
8836	718513	94560
8837	718597	94479
8838	718657	94395
8839	718726	94312
8840	718787	94228
8841	718858	94145
8842	718938	94064
8843	719030	93984
8844	719103	93902
8845	719170	93819
8846	719230	93734
8847	719316	93654
8848	719463	93581
8849	719642	93512
8850	719915	93456
8851	720049	93381
8852	720119	93299
8853	720226	93221
8854	720308	93139
8855	720397	93059
8856	720468	92976
8857	720555	92896
8858	720635	92814
8859	720705	92731
8860	720775	92649
8861	720850	92566
8862	720918	92483
8863	721058	92410
8864	721212	92337
8865	721431	92274
8866	721497	92190
8867	721586	92110
8868	721663	92028
8869	721729	91945
8870	721797	91862
8871	721901	91783
8872	721968	91700
8873	722042	91618
8874	722094	91533
8875	722156	91449
8876	722245	91368
8877	722356	91291
8878	722496	91217
8879	722823	91166
8880	723082	91107
8881	723172	91027
8882	723245	90945
8883	723313	90861
8884	723382	90778
8885	723455	90696
8886	723519	90612
8887	723598	90531
8888	723675	90449
8889	723744	90366
8890	723795	90281
8891	723848	90196
8892	723899	90111
8893	723953	90026
8894	724003	89940
8895	724058	89856
8896	724116	89771
8897	724407	89716
8898	724580	89646
8899	724757	89576
8900	724829	89494
8901	724898	89411
8902	724962	89327
8903	725025	89243
8904	725071	89158
8905	725134	89074
8906	725182	88988
8907	725281	88909
8908	725349	88826
8909	725421	88744
8910	725465	88658
8911	725519	88573
8912	725575	88488
8913	725627	88403
8914	725715	88323
8915	725998	88266
8916	726200	88199
8917	726387	88130
8918	726524	88056
8919	726586	87972
8920	726669	87891
8921	726735	87807
8922	726811	87725
8923	726879	87642
8924	726956	87560
8925	727018	87476
8926	727078	87392
8927	727137	87308
8928	727201	87225
8929	727254	87140
8930	727310	87055
8931	727353	86969
8932	727407	86885
8933	727460	86800
8934	727715	86739
8935	727873	86667
8936	728039	86595
8937	728112	86513
8938	728191	86431
8939	728264	86349
8940	728331	86265
8941	728374	86179
8942	728433	86095
8943	728487	86011
8944	728541	85926
8945	728596	85841
8946	728651	85757
8947	728707	85672
8948	728759	85587
8949	728814	85503
8950	728860	85417
8951	728919	85333
8952	728967	85248
8953	729027	85164
8954	729253	85099
8955	729426	85029
8956	729600	84958
8957	729682	84877
8958	729756	84794
8959	729823	84711
8960	729881	84627
8961	729943	84543
8962	730009	84460
8963	730100	84380
8964	730152	84295
8965	730208	84211
8966	730262	84126
8967	730323	84042
8968	730411	83961
8969	730488	83879
8970	730541	83795
8971	730675	83719
8972	730846	83648
8973	731079	83584
8974	731282	83516
8975	731361	83435
8976	731469	83356
8977	731551	83275
8978	731644	83195
8979	731718	83112
8980	731794	83030
8981	731860	82947
8982	731934	82865
8983	731988	82780
8984	732046	82696
8985	732098	82611
8986	732155	82527
8987	732210	82442
8988	732388	82372
8989	732564	82301
8990	732853	82243
8991	733066	82176
8992	733164	82096
8993	733242	82014
8994	733322	81933
8995	733410	81852
8996	733494	81771
8997	733564	81688
8998	733651	81607
8999	733725	81525
9000	733807	81443
9001	733866	81359
9002	733953	81278
9003	734015	81194
9004	734212	81126
9005	734366	81052
9006	734526	80979
9007	734595	80896
9008	734666	80814
9009	734729	80730
9010	734793	80647
9011	734846	80562
9012	734908	80478
9013	734961	80394
9014	735020	80310
9015	735073	80225
9016	735130	80141
9017	735179	80056
9018	735238	79972
9019	735324	79891
9020	735393	79808
9021	735450	79724
9022	735656	79656
9023	735818	79583
9024	736026	79515
9025	736111	79434
9026	736193	79352
9027	736266	79270
9028	736346	79188
9029	736411	79105
9030	736475	79021
9031	736543	78938
9032	736634	78858
9033	736712	78776
9034	736799	78695
9035	736873	78612
9036	736976	78533
9037	737215	78468
9038	737397	78397
